title,authors,year,source,raw
"DRExplainer: Quantifiable Interpretability in Drug Response Prediction
with Directed Graph Convolutional Network","Haoyuan Shi and
Tao Xu and
Xiaodi Li and
Qian Gao and
Junfeng Xia and
Zhenyu Yue",2024,DBLP,"{'bibsource': 'dblp computer science bibliography, https://dblp.org', 'biburl': 'https://dblp.org/rec/journals/corr/abs-2408-12139.bib', 'timestamp': 'Sat, 28 Sep 2024 01:00:00 +0200', 'eprint': '2408.12139', 'eprinttype': 'arXiv', 'doi': '10.48550/ARXIV.2408.12139', 'url': 'https://doi.org/10.48550/arXiv.2408.12139', 'year': '2024', 'volume': 'abs/2408.12139', 'journal': 'CoRR', 'title': 'DRExplainer: Quantifiable Interpretability in Drug Response Prediction\nwith Directed Graph Convolutional Network', 'author': 'Haoyuan Shi and\nTao Xu and\nXiaodi Li and\nQian Gao and\nJunfeng Xia and\nZhenyu Yue', 'ENTRYTYPE': 'article', 'ID': 'DBLP:journals/corr/abs-2408-12139'}"
"RGDA-DDI:} Residual graph attention network and dual-attention based
framework for drug-drug interaction prediction","Changjian Zhou and
Xin Zhang and
Jiafeng Li and
Jia Song and
Wensheng Xiang",2024,DBLP,"{'bibsource': 'dblp computer science bibliography, https://dblp.org', 'biburl': 'https://dblp.org/rec/journals/corr/abs-2408-15310.bib', 'timestamp': 'Sat, 28 Sep 2024 01:00:00 +0200', 'eprint': '2408.15310', 'eprinttype': 'arXiv', 'doi': '10.48550/ARXIV.2408.15310', 'url': 'https://doi.org/10.48550/arXiv.2408.15310', 'year': '2024', 'volume': 'abs/2408.15310', 'journal': 'CoRR', 'title': '{RGDA-DDI:} Residual graph attention network and dual-attention based\nframework for drug-drug interaction prediction', 'author': 'Changjian Zhou and\nXin Zhang and\nJiafeng Li and\nJia Song and\nWensheng Xiang', 'ENTRYTYPE': 'article', 'ID': 'DBLP:journals/corr/abs-2408-15310'}"
"Controllable Edge-Type-Specific Interpretation in Multi-Relational
Graph Neural Networks for Drug Response Prediction","Xiaodi Li and
Jianfeng Gui and
Qian Gao and
Haoyuan Shi and
Zhenyu Yue",2024,DBLP,"{'bibsource': 'dblp computer science bibliography, https://dblp.org', 'biburl': 'https://dblp.org/rec/journals/corr/abs-2408-17129.bib', 'timestamp': 'Sat, 28 Sep 2024 01:00:00 +0200', 'eprint': '2408.17129', 'eprinttype': 'arXiv', 'doi': '10.48550/ARXIV.2408.17129', 'url': 'https://doi.org/10.48550/arXiv.2408.17129', 'year': '2024', 'volume': 'abs/2408.17129', 'journal': 'CoRR', 'title': 'Controllable Edge-Type-Specific Interpretation in Multi-Relational\nGraph Neural Networks for Drug Response Prediction', 'author': 'Xiaodi Li and\nJianfeng Gui and\nQian Gao and\nHaoyuan Shi and\nZhenyu Yue', 'ENTRYTYPE': 'article', 'ID': 'DBLP:journals/corr/abs-2408-17129'}"
"Assessing Reusability of Deep Learning-Based Monotherapy Drug Response
Prediction Models Trained with Omics Data","Jamie C. Overbeek and
Alexander Partin and
Thomas S. Brettin and
Nicholas Chia and
Oleksandr Narykov and
Priyanka Vasanthakumari and
Andreas Wilke and
Yitan Zhu and
Austin Clyde and
Sara Jones and
Rohan Gnanaolivu and
Yuanhang Liu and
Jun Jiang and
Chen Wang and
Carter Knutson and
Andrew D. McNaughton and
Neeraj Kumar and
Gayara Demini Fernando and
Souparno Ghosh and
Cesar Sanchez{-}Villalobos and
Ruibo Zhang and
Ranadip Pal and
M. Ryan Weil and
Rick L. Stevens",2024,DBLP,"{'bibsource': 'dblp computer science bibliography, https://dblp.org', 'biburl': 'https://dblp.org/rec/journals/corr/abs-2409-12215.bib', 'timestamp': 'Mon, 21 Oct 2024 01:00:00 +0200', 'eprint': '2409.12215', 'eprinttype': 'arXiv', 'doi': '10.48550/ARXIV.2409.12215', 'url': 'https://doi.org/10.48550/arXiv.2409.12215', 'year': '2024', 'volume': 'abs/2409.12215', 'journal': 'CoRR', 'title': 'Assessing Reusability of Deep Learning-Based Monotherapy Drug Response\nPrediction Models Trained with Omics Data', 'author': 'Jamie C. Overbeek and\nAlexander Partin and\nThomas S. Brettin and\nNicholas Chia and\nOleksandr Narykov and\nPriyanka Vasanthakumari and\nAndreas Wilke and\nYitan Zhu and\nAustin Clyde and\nSara Jones and\nRohan Gnanaolivu and\nYuanhang Liu and\nJun Jiang and\nChen Wang and\nCarter Knutson and\nAndrew D. McNaughton and\nNeeraj Kumar and\nGayara Demini Fernando and\nSouparno Ghosh and\nCesar Sanchez{-}Villalobos and\nRuibo Zhang and\nRanadip Pal and\nM. Ryan Weil and\nRick L. Stevens', 'ENTRYTYPE': 'article', 'ID': 'DBLP:journals/corr/abs-2409-12215'}"
"Predicting Drug Effects from High-Dimensional, Asymmetric Drug Datasets
by Using Graph Neural Networks: {A} Comprehensive Analysis of Multitarget
Drug Effect Prediction","Avishek Bose and
Guojing Cong",2024,DBLP,"{'bibsource': 'dblp computer science bibliography, https://dblp.org', 'biburl': 'https://dblp.org/rec/journals/corr/abs-2410-09280.bib', 'timestamp': 'Fri, 22 Nov 2024 00:00:00 +0100', 'eprint': '2410.09280', 'eprinttype': 'arXiv', 'doi': '10.48550/ARXIV.2410.09280', 'url': 'https://doi.org/10.48550/arXiv.2410.09280', 'year': '2024', 'volume': 'abs/2410.09280', 'journal': 'CoRR', 'title': 'Predicting Drug Effects from High-Dimensional, Asymmetric Drug Datasets\nby Using Graph Neural Networks: {A} Comprehensive Analysis of Multitarget\nDrug Effect Prediction', 'author': 'Avishek Bose and\nGuojing Cong', 'ENTRYTYPE': 'article', 'ID': 'DBLP:journals/corr/abs-2410-09280'}"
"Devil in the Tail: {A} Multi-Modal Framework for Drug-Drug Interaction
Prediction in Long Tail Distinction","Liangwei Nathan Zheng and
Chang George Dong and
Wei Emma Zhang and
Xin Chen and
Lin Yue and
Weitong Chen",2024,DBLP,"{'bibsource': 'dblp computer science bibliography, https://dblp.org', 'biburl': 'https://dblp.org/rec/journals/corr/abs-2410-12249.bib', 'timestamp': 'Thu, 27 Mar 2025 00:00:00 +0100', 'eprint': '2410.12249', 'eprinttype': 'arXiv', 'doi': '10.48550/ARXIV.2410.12249', 'url': 'https://doi.org/10.48550/arXiv.2410.12249', 'year': '2024', 'volume': 'abs/2410.12249', 'journal': 'CoRR', 'title': 'Devil in the Tail: {A} Multi-Modal Framework for Drug-Drug Interaction\nPrediction in Long Tail Distinction', 'author': 'Liangwei Nathan Zheng and\nChang George Dong and\nWei Emma Zhang and\nXin Chen and\nLin Yue and\nWeitong Chen', 'ENTRYTYPE': 'article', 'ID': 'DBLP:journals/corr/abs-2410-12249'}"
Benchmarking Graph Learning for Drug-Drug Interaction Prediction,"Zhenqian Shen and
Mingyang Zhou and
Yongqi Zhang and
Quanming Yao",2024,DBLP,"{'bibsource': 'dblp computer science bibliography, https://dblp.org', 'biburl': 'https://dblp.org/rec/journals/corr/abs-2410-18583.bib', 'timestamp': 'Wed, 27 Nov 2024 00:00:00 +0100', 'eprint': '2410.18583', 'eprinttype': 'arXiv', 'doi': '10.48550/ARXIV.2410.18583', 'url': 'https://doi.org/10.48550/arXiv.2410.18583', 'year': '2024', 'volume': 'abs/2410.18583', 'journal': 'CoRR', 'title': 'Benchmarking Graph Learning for Drug-Drug Interaction Prediction', 'author': 'Zhenqian Shen and\nMingyang Zhou and\nYongqi Zhang and\nQuanming Yao', 'ENTRYTYPE': 'article', 'ID': 'DBLP:journals/corr/abs-2410-18583'}"
"GramSeq-DTA: {A} grammar-based drug-target affinity prediction approach
fusing gene expression information","Kusal Debnath and
Pratip Rana and
Preetam Ghosh",2024,DBLP,"{'bibsource': 'dblp computer science bibliography, https://dblp.org', 'biburl': 'https://dblp.org/rec/journals/corr/abs-2411-01422.bib', 'timestamp': 'Wed, 01 Jan 2025 00:00:00 +0100', 'eprint': '2411.01422', 'eprinttype': 'arXiv', 'doi': '10.48550/ARXIV.2411.01422', 'url': 'https://doi.org/10.48550/arXiv.2411.01422', 'year': '2024', 'volume': 'abs/2411.01422', 'journal': 'CoRR', 'title': 'GramSeq-DTA: {A} grammar-based drug-target affinity prediction approach\nfusing gene expression information', 'author': 'Kusal Debnath and\nPratip Rana and\nPreetam Ghosh', 'ENTRYTYPE': 'article', 'ID': 'DBLP:journals/corr/abs-2411-01422'}"
"ViDTA: Enhanced Drug-Target Affinity Prediction via Virtual Graph
Nodes and Attention-based Feature Fusion","Minghui Li and
Zikang Guo and
Yang Wu and
Peijin Guo and
Yao Shi and
Shengshan Hu and
Wei Wan and
Shengqing Hu",2024,DBLP,"{'bibsource': 'dblp computer science bibliography, https://dblp.org', 'biburl': 'https://dblp.org/rec/journals/corr/abs-2412-19589.bib', 'timestamp': 'Sat, 25 Jan 2025 00:00:00 +0100', 'eprint': '2412.19589', 'eprinttype': 'arXiv', 'doi': '10.48550/ARXIV.2412.19589', 'url': 'https://doi.org/10.48550/arXiv.2412.19589', 'year': '2024', 'volume': 'abs/2412.19589', 'journal': 'CoRR', 'title': 'ViDTA: Enhanced Drug-Target Affinity Prediction via Virtual Graph\nNodes and Attention-based Feature Fusion', 'author': 'Minghui Li and\nZikang Guo and\nYang Wu and\nPeijin Guo and\nYao Shi and\nShengshan Hu and\nWei Wan and\nShengqing Hu', 'ENTRYTYPE': 'article', 'ID': 'DBLP:journals/corr/abs-2412-19589'}"
"Enhancing Drug-Target Interaction Prediction through Transfer Learning
from Activity Cliff Prediction Tasks","Regina Ibragimova and
Dimitrios Iliadis and
Willem Waegeman",2024,DBLP,"{'bibsource': 'dblp computer science bibliography, https://dblp.org', 'biburl': 'https://dblp.org/rec/journals/corr/abs-2412-19815.bib', 'timestamp': 'Sun, 26 Jan 2025 00:00:00 +0100', 'eprint': '2412.19815', 'eprinttype': 'arXiv', 'doi': '10.48550/ARXIV.2412.19815', 'url': 'https://doi.org/10.48550/arXiv.2412.19815', 'year': '2024', 'volume': 'abs/2412.19815', 'journal': 'CoRR', 'title': 'Enhancing Drug-Target Interaction Prediction through Transfer Learning\nfrom Activity Cliff Prediction Tasks', 'author': 'Regina Ibragimova and\nDimitrios Iliadis and\nWillem Waegeman', 'ENTRYTYPE': 'article', 'ID': 'DBLP:journals/corr/abs-2412-19815'}"
"DELFOS} - drug efficacy leveraging forked and specialized networks
- benchmarking scRNA-seq data in multi-omics-based prediction of cancer
sensitivity","Luiz Felipe Piochi and
Ant{\'{o}}nio J. Preto and
Irina S. Moreira",2023,DBLP,"{'bibsource': 'dblp computer science bibliography, https://dblp.org', 'biburl': 'https://dblp.org/rec/journals/bioinformatics/PiochiPM23.bib', 'timestamp': 'Sat, 08 Jun 2024 01:00:00 +0200', 'doi': '10.1093/BIOINFORMATICS/BTAD645', 'url': 'https://doi.org/10.1093/bioinformatics/btad645', 'year': '2023', 'number': '10', 'volume': '39', 'journal': 'Bioinform.', 'title': '{DELFOS} - drug efficacy leveraging forked and specialized networks\n- benchmarking scRNA-seq data in multi-omics-based prediction of cancer\nsensitivity', 'author': ""Luiz Felipe Piochi and\nAnt{\\'{o}}nio J. Preto and\nIrina S. Moreira"", 'ENTRYTYPE': 'article', 'ID': 'DBLP:journals/bioinformatics/PiochiPM23'}"
"Optimization of drug-target affinity prediction methods through feature
processing schemes","Xiaoqing Ru and
Quan Zou and
Chen Lin",2023,DBLP,"{'bibsource': 'dblp computer science bibliography, https://dblp.org', 'biburl': 'https://dblp.org/rec/journals/bioinformatics/RuZL23.bib', 'timestamp': 'Fri, 02 Aug 2024 01:00:00 +0200', 'doi': '10.1093/BIOINFORMATICS/BTAD615', 'url': 'https://doi.org/10.1093/bioinformatics/btad615', 'year': '2023', 'number': '11', 'volume': '39', 'journal': 'Bioinform.', 'title': 'Optimization of drug-target affinity prediction methods through feature\nprocessing schemes', 'author': 'Xiaoqing Ru and\nQuan Zou and\nChen Lin', 'ENTRYTYPE': 'article', 'ID': 'DBLP:journals/bioinformatics/RuZL23'}"
"Comparing methods for drug-gene interaction prediction on the biomedical
literature knowledge graph: performance versus explainability","Fotis Aisopos and
Georgios Paliouras",2023,DBLP,"{'bibsource': 'dblp computer science bibliography, https://dblp.org', 'biburl': 'https://dblp.org/rec/journals/bmcbi/AisoposP23.bib', 'timestamp': 'Fri, 07 Jul 2023 01:00:00 +0200', 'doi': '10.1186/S12859-023-05373-2', 'url': 'https://doi.org/10.1186/s12859-023-05373-2', 'year': '2023', 'pages': '272', 'number': '1', 'volume': '24', 'journal': '{BMC} Bioinform.', 'title': 'Comparing methods for drug-gene interaction prediction on the biomedical\nliterature knowledge graph: performance versus explainability', 'author': 'Fotis Aisopos and\nGeorgios Paliouras', 'ENTRYTYPE': 'article', 'ID': 'DBLP:journals/bmcbi/AisoposP23'}"
"MOKPE:} drug-target interaction prediction via manifold optimization
based kernel preserving embedding","Oguz C. Binatli and
Mehmet G{\""{o}}nen",2023,DBLP,"{'bibsource': 'dblp computer science bibliography, https://dblp.org', 'biburl': 'https://dblp.org/rec/journals/bmcbi/BinatliG23.bib', 'timestamp': 'Fri, 07 Jul 2023 01:00:00 +0200', 'doi': '10.1186/S12859-023-05401-1', 'url': 'https://doi.org/10.1186/s12859-023-05401-1', 'year': '2023', 'pages': '276', 'number': '1', 'volume': '24', 'journal': '{BMC} Bioinform.', 'title': '{MOKPE:} drug-target interaction prediction via manifold optimization\nbased kernel preserving embedding', 'author': 'Oguz C. Binatli and\nMehmet G{\\""{o}}nen', 'ENTRYTYPE': 'article', 'ID': 'DBLP:journals/bmcbi/BinatliG23'}"
"EDST:} a decision stump based ensemble algorithm for synergistic
drug combination prediction","Jing Chen and
Lianlian Wu and
Kunhong Liu and
Yong Xu and
Song He and
Xiaochen Bo",2023,DBLP,"{'bibsource': 'dblp computer science bibliography, https://dblp.org', 'biburl': 'https://dblp.org/rec/journals/bmcbi/ChenWLXHB23.bib', 'timestamp': 'Thu, 01 Aug 2024 01:00:00 +0200', 'doi': '10.1186/S12859-023-05453-3', 'url': 'https://doi.org/10.1186/s12859-023-05453-3', 'year': '2023', 'pages': '325', 'number': '1', 'volume': '24', 'journal': '{BMC} Bioinform.', 'title': '{EDST:} a decision stump based ensemble algorithm for synergistic\ndrug combination prediction', 'author': 'Jing Chen and\nLianlian Wu and\nKunhong Liu and\nYong Xu and\nSong He and\nXiaochen Bo', 'ENTRYTYPE': 'article', 'ID': 'DBLP:journals/bmcbi/ChenWLXHB23'}"
"Drug-target interaction prediction based on spatial consistency constraint
and graph convolutional autoencoder","Peng Chen and
Haoran Zheng",2023,DBLP,"{'bibsource': 'dblp computer science bibliography, https://dblp.org', 'biburl': 'https://dblp.org/rec/journals/bmcbi/ChenZ23.bib', 'timestamp': 'Mon, 24 Apr 2023 01:00:00 +0200', 'doi': '10.1186/S12859-023-05275-3', 'url': 'https://doi.org/10.1186/s12859-023-05275-3', 'year': '2023', 'pages': '151', 'number': '1', 'volume': '24', 'journal': '{BMC} Bioinform.', 'title': 'Drug-target interaction prediction based on spatial consistency constraint\nand graph convolutional autoencoder', 'author': 'Peng Chen and\nHaoran Zheng', 'ENTRYTYPE': 'article', 'ID': 'DBLP:journals/bmcbi/ChenZ23'}"
"Advancing drug-target interaction prediction: a comprehensive graph-based
approach integrating knowledge graph embedding and ProtBert pretraining","Warith Eddine Djeddi and
Khalil Hermi and
Sadok Ben Yahia and
Gayo Diallo",2023,DBLP,"{'bibsource': 'dblp computer science bibliography, https://dblp.org', 'biburl': 'https://dblp.org/rec/journals/bmcbi/DjeddiHYD23.bib', 'timestamp': 'Sun, 06 Oct 2024 01:00:00 +0200', 'doi': '10.1186/S12859-023-05593-6', 'url': 'https://doi.org/10.1186/s12859-023-05593-6', 'year': '2023', 'pages': '488', 'number': '1', 'volume': '24', 'journal': '{BMC} Bioinform.', 'title': 'Advancing drug-target interaction prediction: a comprehensive graph-based\napproach integrating knowledge graph embedding and ProtBert pretraining', 'author': 'Warith Eddine Djeddi and\nKhalil Hermi and\nSadok Ben Yahia and\nGayo Diallo', 'ENTRYTYPE': 'article', 'ID': 'DBLP:journals/bmcbi/DjeddiHYD23'}"
"A fair experimental comparison of neural network architectures for
latent representations of multi-omics for drug response prediction","Tony Hauptmann and
Stefan Kramer",2023,DBLP,"{'bibsource': 'dblp computer science bibliography, https://dblp.org', 'biburl': 'https://dblp.org/rec/journals/bmcbi/HauptmannK23.bib', 'timestamp': 'Fri, 17 Feb 2023 00:00:00 +0100', 'doi': '10.1186/S12859-023-05166-7', 'url': 'https://doi.org/10.1186/s12859-023-05166-7', 'year': '2023', 'pages': '45', 'number': '1', 'volume': '24', 'journal': '{BMC} Bioinform.', 'title': 'A fair experimental comparison of neural network architectures for\nlatent representations of multi-omics for drug response prediction', 'author': 'Tony Hauptmann and\nStefan Kramer', 'ENTRYTYPE': 'article', 'ID': 'DBLP:journals/bmcbi/HauptmannK23'}"
"SSELM-neg: spherical search-based extreme learning machine for drug-target
interaction prediction","Lingzhi Hu and
Chengzhou Fu and
Zhonglu Ren and
Yongming Cai and
Jin Yang and
Siwen Xu and
Wenhua Xu and
Deyu Tang",2023,DBLP,"{'bibsource': 'dblp computer science bibliography, https://dblp.org', 'biburl': 'https://dblp.org/rec/journals/bmcbi/HuFRCYXXT23.bib', 'timestamp': 'Sun, 06 Oct 2024 01:00:00 +0200', 'doi': '10.1186/S12859-023-05153-Y', 'url': 'https://doi.org/10.1186/s12859-023-05153-y', 'year': '2023', 'pages': '38', 'number': '1', 'volume': '24', 'journal': '{BMC} Bioinform.', 'title': 'SSELM-neg: spherical search-based extreme learning machine for drug-target\ninteraction prediction', 'author': 'Lingzhi Hu and\nChengzhou Fu and\nZhonglu Ren and\nYongming Cai and\nJin Yang and\nSiwen Xu and\nWenhua Xu and\nDeyu Tang', 'ENTRYTYPE': 'article', 'ID': 'DBLP:journals/bmcbi/HuFRCYXXT23'}"
"SubMDTA: drug target affinity prediction based on substructure extraction
and multi-scale features","Shourun Pan and
Leiming Xia and
Lei Xu and
Zhen Li",2023,DBLP,"{'bibsource': 'dblp computer science bibliography, https://dblp.org', 'biburl': 'https://dblp.org/rec/journals/bmcbi/PanXXL23.bib', 'timestamp': 'Fri, 15 Sep 2023 01:00:00 +0200', 'doi': '10.1186/S12859-023-05460-4', 'url': 'https://doi.org/10.1186/s12859-023-05460-4', 'year': '2023', 'pages': '334', 'number': '1', 'volume': '24', 'journal': '{BMC} Bioinform.', 'title': 'SubMDTA: drug target affinity prediction based on substructure extraction\nand multi-scale features', 'author': 'Shourun Pan and\nLeiming Xia and\nLei Xu and\nZhen Li', 'ENTRYTYPE': 'article', 'ID': 'DBLP:journals/bmcbi/PanXXL23'}"
"Dose-response prediction for in-vitro drug combination datasets: a
probabilistic approach","Leiv R{\o}nneberg and
Paul D. W. Kirk and
Manuela Zucknick",2023,DBLP,"{'bibsource': 'dblp computer science bibliography, https://dblp.org', 'biburl': 'https://dblp.org/rec/journals/bmcbi/RonnebergKZ23.bib', 'timestamp': 'Fri, 28 Apr 2023 01:00:00 +0200', 'doi': '10.1186/S12859-023-05256-6', 'url': 'https://doi.org/10.1186/s12859-023-05256-6', 'year': '2023', 'pages': '161', 'number': '1', 'volume': '24', 'journal': '{BMC} Bioinform.', 'title': 'Dose-response prediction for in-vitro drug combination datasets: a\nprobabilistic approach', 'author': 'Leiv R{\\o}nneberg and\nPaul D. W. Kirk and\nManuela Zucknick', 'ENTRYTYPE': 'article', 'ID': 'DBLP:journals/bmcbi/RonnebergKZ23'}"
"Drug repurposing and prediction of multiple interaction types via
graph embedding","E. Amiri Souri and
A. Chenoweth and
S. N. Karagiannis and
Sophia Tsoka",2023,DBLP,"{'bibsource': 'dblp computer science bibliography, https://dblp.org', 'biburl': 'https://dblp.org/rec/journals/bmcbi/SouriCKT23.bib', 'timestamp': 'Mon, 05 Feb 2024 00:00:00 +0100', 'doi': '10.1186/S12859-023-05317-W', 'url': 'https://doi.org/10.1186/s12859-023-05317-w', 'year': '2023', 'pages': '202', 'number': '1', 'volume': '24', 'journal': '{BMC} Bioinform.', 'title': 'Drug repurposing and prediction of multiple interaction types via\ngraph embedding', 'author': 'E. Amiri Souri and\nA. Chenoweth and\nS. N. Karagiannis and\nSophia Tsoka', 'ENTRYTYPE': 'article', 'ID': 'DBLP:journals/bmcbi/SouriCKT23'}"
"Multi-view feature representation and fusion for drug-drug interactions
prediction","Jing Wang and
Shuo Zhang and
Runzhi Li and
Gang Chen and
Siyu Yan and
Lihong Ma",2023,DBLP,"{'bibsource': 'dblp computer science bibliography, https://dblp.org', 'biburl': 'https://dblp.org/rec/journals/bmcbi/WangZLCYM23.bib', 'timestamp': 'Fri, 14 Feb 2025 00:00:00 +0100', 'doi': '10.1186/S12859-023-05212-4', 'url': 'https://doi.org/10.1186/s12859-023-05212-4', 'year': '2023', 'pages': '93', 'number': '1', 'volume': '24', 'journal': '{BMC} Bioinform.', 'title': 'Multi-view feature representation and fusion for drug-drug interactions\nprediction', 'author': 'Jing Wang and\nShuo Zhang and\nRunzhi Li and\nGang Chen and\nSiyu Yan and\nLihong Ma', 'ENTRYTYPE': 'article', 'ID': 'DBLP:journals/bmcbi/WangZLCYM23'}"
